Azure Service,Workload Category,Criticality,RTO Band,RPO Band,Custom RTO Upper Bound,Custom RPO Upper Bound,Recommended HA Strategy,Recommended DR Strategy,Recommended Architecture Pattern,Recommended Replication Approach,Recommended Failover Method,Recommendation Scope,Delivers Local Resiliency,Delivers Zonal Resiliency,Delivers Regional Resiliency,Why This Fits,Key Caveats,Operational Prerequisites,Cost Level,Complexity Level,Primary Diagram Link,Primary Documentation Link,Decision Confidence,Date Reviewed,Region Preference,Topology Preference,Cost Sensitivity,Simplicity vs Resilience
Azure VPN Gateway,Networking,Critical,Band B,Band B,04:00,01:00,Use AZ SKU and active-active mode where remote devices support it,Use duplicate regional gateways and on-prem routing diversity,Active-active gateway with multi-device or multi-region network design,Multiple tunnels with BGP or equivalent routing strategy,Automatic instance failover; customer-managed regional reroute,Both,Yes,Yes,Yes,Fits hybrid connectivity that needs better resilience than single active-standby tunnels.,Single device or single tunnel designs remain weak even with a managed gateway.,"On-prem device support, BGP, multiple tunnels, monitoring, tested failover",Medium,High,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-highlyavailable,https://learn.microsoft.com/en-us/azure/reliability/reliability-virtual-network-gateway,High,2026-03-27,Single Region,Active-Passive (Cold Standby),High,Resilience
Azure VPN Gateway,Networking,Critical,Band B,Band B,04:00,01:00,Use AZ SKU and active-active mode where remote devices support it,Use duplicate regional gateways and on-prem routing diversity,Active-active gateway with multi-device or multi-region network design,Multiple tunnels with BGP or equivalent routing strategy,Automatic instance failover; customer-managed regional reroute,Both,Yes,Yes,Yes,Fits hybrid connectivity that needs better resilience than single active-standby tunnels.,Single device or single tunnel designs remain weak even with a managed gateway.,"On-prem device support, BGP, multiple tunnels, monitoring, tested failover",Medium,High,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-highlyavailable,https://learn.microsoft.com/en-us/azure/reliability/reliability-virtual-network-gateway,High,2026-03-27,"Single Region, Multiple Zones",Active-Active,Low,Simplicity
Azure VPN Gateway,Networking,Critical,Band B,Band B,04:00,01:00,Use AZ SKU and active-active mode where remote devices support it,Use duplicate regional gateways and on-prem routing diversity,Active-active gateway with multi-device or multi-region network design,Multiple tunnels with BGP or equivalent routing strategy,Automatic instance failover; customer-managed regional reroute,Both,Yes,Yes,Yes,Fits hybrid connectivity that needs better resilience than single active-standby tunnels.,Single device or single tunnel designs remain weak even with a managed gateway.,"On-prem device support, BGP, multiple tunnels, monitoring, tested failover",Medium,High,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-highlyavailable,https://learn.microsoft.com/en-us/azure/reliability/reliability-virtual-network-gateway,High,2026-03-27,"Single Region, Multiple Zones",Active-Active,Low,Balanced
Azure VPN Gateway,Networking,Critical,Band B,Band B,04:00,01:00,Use AZ SKU and active-active mode where remote devices support it,Use duplicate regional gateways and on-prem routing diversity,Active-active gateway with multi-device or multi-region network design,Multiple tunnels with BGP or equivalent routing strategy,Automatic instance failover; customer-managed regional reroute,Both,Yes,Yes,Yes,Fits hybrid connectivity that needs better resilience than single active-standby tunnels.,Single device or single tunnel designs remain weak even with a managed gateway.,"On-prem device support, BGP, multiple tunnels, monitoring, tested failover",Medium,High,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-highlyavailable,https://learn.microsoft.com/en-us/azure/reliability/reliability-virtual-network-gateway,High,2026-03-27,"Single Region, Multiple Zones",Active-Active,Low,Resilience
Azure VPN Gateway,Networking,Critical,Band B,Band B,04:00,01:00,Use AZ SKU and active-active mode where remote devices support it,Use duplicate regional gateways and on-prem routing diversity,Active-active gateway with multi-device or multi-region network design,Multiple tunnels with BGP or equivalent routing strategy,Automatic instance failover; customer-managed regional reroute,Both,Yes,Yes,Yes,Fits hybrid connectivity that needs better resilience than single active-standby tunnels.,Single device or single tunnel designs remain weak even with a managed gateway.,"On-prem device support, BGP, multiple tunnels, monitoring, tested failover",Medium,High,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-highlyavailable,https://learn.microsoft.com/en-us/azure/reliability/reliability-virtual-network-gateway,High,2026-03-27,"Single Region, Multiple Zones",Active-Active,Medium,Simplicity
Azure VPN Gateway,Networking,Critical,Band B,Band B,04:00,01:00,Use AZ SKU and active-active mode where remote devices support it,Use duplicate regional gateways and on-prem routing diversity,Active-active gateway with multi-device or multi-region network design,Multiple tunnels with BGP or equivalent routing strategy,Automatic instance failover; customer-managed regional reroute,Both,Yes,Yes,Yes,Fits hybrid connectivity that needs better resilience than single active-standby tunnels.,Single device or single tunnel designs remain weak even with a managed gateway.,"On-prem device support, BGP, multiple tunnels, monitoring, tested failover",Medium,High,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-highlyavailable,https://learn.microsoft.com/en-us/azure/reliability/reliability-virtual-network-gateway,High,2026-03-27,"Single Region, Multiple Zones",Active-Active,Medium,Balanced
Azure VPN Gateway,Networking,Critical,Band B,Band B,04:00,01:00,Use AZ SKU and active-active mode where remote devices support it,Use duplicate regional gateways and on-prem routing diversity,Active-active gateway with multi-device or multi-region network design,Multiple tunnels with BGP or equivalent routing strategy,Automatic instance failover; customer-managed regional reroute,Both,Yes,Yes,Yes,Fits hybrid connectivity that needs better resilience than single active-standby tunnels.,Single device or single tunnel designs remain weak even with a managed gateway.,"On-prem device support, BGP, multiple tunnels, monitoring, tested failover",Medium,High,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-highlyavailable,https://learn.microsoft.com/en-us/azure/reliability/reliability-virtual-network-gateway,High,2026-03-27,"Single Region, Multiple Zones",Active-Active,Medium,Resilience
Azure VPN Gateway,Networking,Critical,Band B,Band B,04:00,01:00,Use AZ SKU and active-active mode where remote devices support it,Use duplicate regional gateways and on-prem routing diversity,Active-active gateway with multi-device or multi-region network design,Multiple tunnels with BGP or equivalent routing strategy,Automatic instance failover; customer-managed regional reroute,Both,Yes,Yes,Yes,Fits hybrid connectivity that needs better resilience than single active-standby tunnels.,Single device or single tunnel designs remain weak even with a managed gateway.,"On-prem device support, BGP, multiple tunnels, monitoring, tested failover",Medium,High,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-highlyavailable,https://learn.microsoft.com/en-us/azure/reliability/reliability-virtual-network-gateway,High,2026-03-27,"Single Region, Multiple Zones",Active-Active,High,Simplicity
Azure VPN Gateway,Networking,Critical,Band B,Band B,04:00,01:00,Use AZ SKU and active-active mode where remote devices support it,Use duplicate regional gateways and on-prem routing diversity,Active-active gateway with multi-device or multi-region network design,Multiple tunnels with BGP or equivalent routing strategy,Automatic instance failover; customer-managed regional reroute,Both,Yes,Yes,Yes,Fits hybrid connectivity that needs better resilience than single active-standby tunnels.,Single device or single tunnel designs remain weak even with a managed gateway.,"On-prem device support, BGP, multiple tunnels, monitoring, tested failover",Medium,High,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-highlyavailable,https://learn.microsoft.com/en-us/azure/reliability/reliability-virtual-network-gateway,High,2026-03-27,"Single Region, Multiple Zones",Active-Active,High,Balanced
Azure VPN Gateway,Networking,Critical,Band B,Band B,04:00,01:00,Use AZ SKU and active-active mode where remote devices support it,Use duplicate regional gateways and on-prem routing diversity,Active-active gateway with multi-device or multi-region network design,Multiple tunnels with BGP or equivalent routing strategy,Automatic instance failover; customer-managed regional reroute,Both,Yes,Yes,Yes,Fits hybrid connectivity that needs better resilience than single active-standby tunnels.,Single device or single tunnel designs remain weak even with a managed gateway.,"On-prem device support, BGP, multiple tunnels, monitoring, tested failover",Medium,High,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-highlyavailable,https://learn.microsoft.com/en-us/azure/reliability/reliability-virtual-network-gateway,High,2026-03-27,"Single Region, Multiple Zones",Active-Active,High,Resilience
Azure VPN Gateway,Networking,Critical,Band B,Band B,04:00,01:00,Use AZ SKU and active-active mode where remote devices support it,Use duplicate regional gateways and on-prem routing diversity,Active-active gateway with multi-device or multi-region network design,Multiple tunnels with BGP or equivalent routing strategy,Automatic instance failover; customer-managed regional reroute,Both,Yes,Yes,Yes,Fits hybrid connectivity that needs better resilience than single active-standby tunnels.,Single device or single tunnel designs remain weak even with a managed gateway.,"On-prem device support, BGP, multiple tunnels, monitoring, tested failover",Medium,High,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-highlyavailable,https://learn.microsoft.com/en-us/azure/reliability/reliability-virtual-network-gateway,High,2026-03-27,"Single Region, Multiple Zones",Active-Passive (Hot Standby),Low,Simplicity
Azure VPN Gateway,Networking,Critical,Band B,Band B,04:00,01:00,Use AZ SKU and active-active mode where remote devices support it,Use duplicate regional gateways and on-prem routing diversity,Active-active gateway with multi-device or multi-region network design,Multiple tunnels with BGP or equivalent routing strategy,Automatic instance failover; customer-managed regional reroute,Both,Yes,Yes,Yes,Fits hybrid connectivity that needs better resilience than single active-standby tunnels.,Single device or single tunnel designs remain weak even with a managed gateway.,"On-prem device support, BGP, multiple tunnels, monitoring, tested failover",Medium,High,https://learn.microsoft.com/en-us/azure/vpn-gateway/vpn-gateway-highlyavailable,https://learn.microsoft.com/en-us/azure/reliability/reliability-virtual-network-gateway,High,2026-03-27,"Single Region, Multiple Zones",Active-Passive (Hot Standby),Low,Balanced
